Z1,Z2,Z3,Z4,Z5
0,0.250436375519791,1.2372476465996889,1.6007959745981415,0.7345002567493382,2.258252430915495
1,0.44289668016880934,-0.1717759960810799,1.393144313338609,0.2643182945213248,-2.83782234721454
2,-1.3212060861195125,0.3834603910217706,0.4092084785589818,0.4513721808346838,3.275415547585359
3,-0.1700854212050902,-0.7503512172273159,0.9249984154544475,-1.9056821430679867,1.7805841063798808
4,0.3030054612763563,-1.0697789990389555,1.3426757474931397,-0.5407127626802245,0.2661136040189045
5,-1.4260631428967208,-0.007446068155564978,1.3898005658375543,0.20374990034773993,-2.138525629924173
6,-0.6816960235991273,-1.3265699381811453,0.2784406292402424,-1.249963039174829,-0.42492241116208024
7,-0.2346540290515427,-1.1460374909827729,0.04385553898325201,-0.8160964076246352,0.8772450062685726
8,-1.429962719341149,-0.741335009217496,0.8567320511437209,-0.4144608937093034,-2.832506794346739
9,0.4822484886642968,-0.8873340849598872,1.22710765706505,-1.0751268623103878,-1.4341048530713654
10,1.1977362711260797,0.2721249028583792,2.4992585275090433,0.6423214033125864,-0.6020268617980714
11,-0.4034351931294299,0.8355442138281539,-0.38912061298664646,1.1558289105379356,-1.2021000730339013
12,0.8157974989070689,-1.0372388720172225,1.1020820420913537,-0.6461552777435472,2.375696152947678
13,-0.9185723702648936,0.09191486782137415,0.29535507620954227,0.5464562861650324,0.9576141159434379
14,0.24268378340954147,-0.7636451430721726,0.24648340496770715,-0.37835600178457834,-0.620791863806035
15,-1.4349738684162578,-0.3072861141073122,0.7346287881624962,0.11573474662596218,0.34520354887827676
16,1.2618871878600706,-1.5352772697376995,1.022138505209417,-1.3002816167808928,-1.0931223339278868
17,0.5983672424731428,0.9338323174237879,1.4620194072702866,0.9783685896918731,0.16983810508830616
18,0.3035779493808748,0.6852022786481198,1.2315087773948357,0.3920882997567223,-1.821632169926768
19,-0.24695202107499192,-0.5262515949403653,2.6751686851309913,-0.13728072075302145,2.3211447473720517
20,2.0149141017575083,0.1020642197656027,0.4590109952704563,-0.3312290893617645,2.449968773193249
21,2.8811173122781013,2.072741630965729,2.7088459124564954,1.289431906653059,1.7755696241209855
22,-0.8521830999379809,2.9554206255358086,1.5841813661343127,2.7569474907855946,0.3816453039513003
23,2.236640987756917,-1.1636581736294076,1.6603889662258284,-0.25352388594043723,5.276986599142296
24,2.5396473573522043,3.1374970813022967,1.6572665125307324,2.3715254878393615,8.01448673930558
25,1.1178449329098308,2.679545080972461,2.0674055393002337,2.1785356604164043,0.27520047380567464
26,-0.54279191596309,1.3932476308553716,1.189976172192149,0.5549588874955733,7.193903823692397
27,1.4541472377894136,-0.702992458239613,0.09742759063731865,-0.04253153589180847,6.379454504305498
28,0.4316727249074992,1.1604224918751243,1.4178596148268914,1.203919279723204,2.7191868155059438
